Frame,Sub Frame,RF,BF,MG,LG,AT
2613,1,-0.015831,0.00370026,0.0474548,0.054245,-0.00667572
2613,2,-0.0111389,0.00232697,0.0488281,0.0473404,0.0157166
2613,3,-0.0106812,0.00473022,0.0498199,0.0547791,0.0584793
2613,4,-0.00816345,0.00736237,0.0489044,0.054512,0.0589752
2614,0,-0.00358582,0.00377655,0.0509262,0.0554276,0.0630951
2614,1,0.00614166,0.00530243,0.0528717,0.0551605,0.0833511
2614,2,0.00507355,0.00869751,0.0502396,0.0507736,0.0785446
2614,3,0.0115204,0.0100327,0.0453186,0.0534821,0.0843811
2614,4,-0.000839233,0.00961304,0.0435638,0.0532913,0.0605011
2615,0,-0.0161362,0.0106812,0.0429916,0.0513458,0.0566101
2615,1,-0.00770569,0.011673,0.0435257,0.0549316,0.0630188
2615,2,-0.00236511,0.00900269,0.0430298,0.0526047,0.0669479
2615,3,0.0126266,0.00839233,0.0419998,0.0511551,0.0804138
2615,4,0.0188828,0.00988007,0.0406647,0.0540543,0.0833893
2616,0,0.0183105,0.00782013,0.0463867,0.0515747,0.0842285
2616,1,0.0226593,0.0108337,0.0468063,0.0507355,0.0911713
2616,2,0.0206375,0.00679016,0.0470352,0.0501633,0.0848007
2616,3,0.0175858,0.00591278,0.0498962,0.0510406,0.0614166
2616,4,0.0180817,0.00526428,0.0486755,0.0504684,0.0515366
2617,0,0.0114822,0.00480652,0.0453568,0.0549316,0.0366211
2617,1,0.00328064,0,0.0444031,0.051384,0.060463
2617,2,-0.00301361,0.00217438,0.0463486,0.0507355,0.0870514
2617,3,0.000801086,0.00164032,0.0444794,0.0511169,0.0971985
2617,4,0.00457764,-0.00038147,0.0479507,0.0549316,0.0724411
2618,0,-0.00267029,-0.000534058,0.0482941,0.0569916,0.052681
2618,1,-0.0141907,-0.00213623,0.0513458,0.0541687,0.0212097
2618,2,-0.0289536,-0.00305176,0.0533295,0.0521469,0.017662
2618,3,-0.0263596,-0.00137329,0.0490189,0.0545883,0.0295639
2618,4,-0.0169754,-3.81E-05,0.0488663,0.0544739,0.0450134
2619,0,-0.00156403,-0.00572205,0.0485611,0.0540543,0.00495911
2619,1,0.00728607,-0.00480652,0.0484848,0.0554657,-0.00495911
2619,2,0.0100708,-0.00598907,0.0511551,0.0585556,-0.0276184
2619,3,0.00808716,-0.00377655,0.0476456,0.0556183,0.00801086
2619,4,0.00679016,-0.00434875,0.0476074,0.0543976,0.0227356
2620,0,0.0069809,-0.00606537,0.041275,0.0537491,0.0665283
2620,1,0.0069046,-0.00274658,0.0413513,0.0580215,0.101929
2620,2,0.0117111,-0.00305176,0.0418091,0.0556564,0.117683
2620,3,0.00331879,-0.00350952,0.0446701,0.0495148,0.0853729
2620,4,-0.00190735,-0.000267029,0.0458527,0.0535583,0.111008
2621,0,-0.00991821,-0.0019455,0.0429535,0.0492859,0.126343
2621,1,-0.0111389,-0.000953674,0.048027,0.0505066,0.0860596
2621,2,-0.0104141,-0.000228882,0.0449371,0.0504303,-0.0168228
2621,3,-0.00812531,0.00400543,0.0445938,0.0521851,-0.0962067
2621,4,-0.00263214,0.0019455,0.0403595,0.0535583,-0.0442886
2622,0,0.000839233,0.00350952,0.0428391,0.0503922,0.0239182
2622,1,0.00347137,0.00110626,0.0420761,0.0502777,0.0569916
2622,2,0.00347137,0.00320435,0.0405884,0.0524521,0.0967789
2622,3,-0.000228882,0.0037384,0.0444412,0.0545502,0.123215
2622,4,3.81E-05,0.001297,0.0501633,0.056076,0.152702
2623,0,0.00434875,0.00301361,0.0518799,0.0574493,0.159492
2623,1,0.000686646,0.0128174,0.0504303,0.0570297,0.140114
2623,2,-0.000839233,0.0121689,0.0481033,0.0567245,0.127907
2623,3,-0.00167847,0.0113678,0.0444412,0.0559616,0.0844193
2623,4,0.00190735,0.00789642,0.0411224,0.0538635,0.0236511
2624,0,7.63E-05,0.00545502,0.0400162,0.0498581,0.0328827
2624,1,0.000762939,-0.00221252,0.0369263,0.0492859,0.0486374
2624,2,0.0115585,0.00213623,0.0422668,0.0504303,0.0550842
2624,3,0.0126648,-0.00350952,0.0479126,0.0523758,0.0363159
2624,4,0.00671387,-0.00804901,0.0521851,0.0561523,0.0261688
2625,0,0.00423431,-0.00602722,0.0606155,0.0611877,0.0148773
2625,1,-0.000343323,-0.00514984,0.0569534,0.0600052,0.00339508
2625,2,-0.00556946,-0.00587463,0.0533295,0.0550842,0.0204468
2625,3,-0.00919342,-0.00610352,0.0504303,0.0515366,0.0141144
2625,4,-0.00946045,-0.00831604,0.0457764,0.0483322,0.0264359
2626,0,-0.0130081,-0.00629425,0.0403214,0.0457764,0.0322723
2626,1,-0.0147247,-0.00263214,0.0455093,0.048027,0.0378799
2626,2,-0.0106049,0.0012207,0.047493,0.0502777,0.0515747
2626,3,-0.0129318,0.00114441,0.0463486,0.0523758,0.080719
2626,4,-0.0155258,-0.000495911,0.0449371,0.0522232,0.102005
2627,0,-0.0275803,-0.0012207,0.0429535,0.0534821,0.100746
2627,1,-0.0242233,0.000228882,0.0406647,0.0531769,0.0954056
2627,2,-0.0152206,-0.00408173,0.0401688,0.0538635,0.112381
2627,3,0.00202179,-0.00404358,0.0395584,0.0540543,0.070076
2627,4,0.0241852,-0.00209808,0.038681,0.0519943,0.0418091
2628,0,0.0392151,0.000953674,0.0463104,0.0519943,0.0151443
2628,1,0.0117874,0.00286102,0.0476456,0.0592041,-0.0453949
2628,2,0.0105667,-0.000190735,0.0473022,0.0554657,-0.0447845
2628,3,0.0325775,0.00087738,0.0453949,0.0554276,0.0228119
2628,4,0.0470734,-0.00553131,0.0441742,0.0571823,0.0528336
2629,0,0.0518417,-0.00858307,0.0485229,0.0527573,0.0538254
2629,1,0.0550842,-0.0082016,0.0501251,0.0559235,0.0637054
2629,2,0.0519943,-0.0126266,0.0472641,0.0551987,0.0720978
2629,3,0.0385284,-0.010643,0.0481033,0.0570679,0.0671005
2629,4,-0.00164032,-0.00900269,0.052681,0.055542,0.0616074
2630,0,-0.0166321,-0.00442505,0.0493622,0.0534439,0.0761795
2630,1,-0.0113297,0.000495911,0.0494766,0.0548935,0.10849
2630,2,-0.000953674,0.0056839,0.047226,0.0521469,0.110397
2630,3,-0.0121307,0.01297,0.0461578,0.0550842,0.0968552
2630,4,-0.0302505,0.0167465,0.0482941,0.0531387,0.0685883
2631,0,-0.0341034,0.0162506,0.0449371,0.0531387,0.0429916
2631,1,-0.0391388,0.0185013,0.0451279,0.0564575,0.0827408
2631,2,-0.0421906,0.019989,0.0405121,0.0505447,0.100174
2631,3,-0.0343704,0.0244904,0.0400162,0.0529861,0.0795364
2631,4,-0.0144958,0.0274277,0.0365829,0.0500107,0.0343704
2632,0,0.000495911,0.0294876,0.0364304,0.0490952,0.0660706
2632,1,-0.0172806,0.0330353,0.0371933,0.0494766,0.038681
2632,2,-0.0448608,0.0326538,0.039711,0.0499725,-0.0495529
2632,3,-0.0637436,0.0238037,0.0415039,0.0498199,-0.00827789
2632,4,-0.0644302,0.0131607,0.0441742,0.0490952,0.0608063
2633,0,-0.0556946,0.00747681,0.046196,0.0518417,0.0547028
2633,1,-0.0289917,0.0082016,0.0436401,0.0549698,0.0484085
2633,2,-0.000839233,0.00255585,0.0463867,0.0530624,0.0468445
2633,3,0.0279617,-0.00732422,0.0456619,0.0550079,0.0511551
2633,4,0.0365448,-0.0220108,0.0395584,0.0535583,0.0995255
2634,0,0.0284958,-0.0385666,0.0410461,0.054512,0.146255
2634,1,0.0317764,-0.0325775,0.0463867,0.0559998,0.155258
2634,2,0.0325394,-0.0247574,0.0466156,0.0520706,0.130463
2634,3,0.033989,-0.0339508,0.0421524,0.0511932,0.080986
2634,4,0.0333405,-0.0206375,0.0419235,0.0523758,-0.00789642
2635,0,0.0284576,-0.00404358,0.0414276,0.0522995,-0.080986
2635,1,0.0155258,0.00526428,0.0460815,0.0508881,-0.0973511
2635,2,0.025444,0.00827789,0.0499344,0.0569153,-0.103569
2635,3,0.0191498,0.0031662,0.0519943,0.0585556,-0.0295258
2635,4,0.0133896,-0.00644684,0.0494385,0.0543594,-0.0163269
2636,0,0.0121307,-0.0125504,0.0462341,0.0524521,0.0213242
2636,1,0.0132751,-0.0170898,0.046463,0.053215,0.0663376
2636,2,-0.00667572,-0.0188065,0.0449753,0.0527191,0.0938797
2636,3,-0.0117493,-0.0178909,0.0428772,0.0550079,0.151024
2636,4,-0.00358582,-0.0238037,0.0429153,0.0530624,0.188789
2637,0,-0.00301361,-0.0197983,0.0431442,0.0529861,0.177841
2637,1,-0.00518799,-0.016098,0.0488281,0.0568771,0.14534
2637,2,-0.00492096,-0.00846863,0.0508118,0.0556183,0.124435
2637,3,-0.00244141,-0.00720978,0.049057,0.0543976,0.137482
2637,4,-0.00629425,-0.00907898,0.04673,0.0536346,0.0991058
2638,0,-0.00118256,-0.0043869,0.0460815,0.0528336,0.0596619
2638,1,0.0107574,-0.0037384,0.0492859,0.0525665,0.0307846
2638,2,0.0218201,0.001297,0.0479126,0.0550842,0.0408936
2638,3,0.0235367,0.00389099,0.0474548,0.0566483,0.0664139
2638,4,0.0247955,0.00301361,0.0462341,0.0521088,0.0679779
2639,0,0.0228119,0.00232697,0.0453186,0.0500488,0.0187683
2639,1,0.017395,0.00507355,0.0440216,0.0543976,-0.0888062
2639,2,0.0175858,0.00679016,0.0469589,0.0504303,-0.0810623
2639,3,0.020752,0.00556946,0.0474167,0.0473404,-0.0225449
2639,4,0.0190735,0.00659943,0.0507736,0.0506973,0.0273514
2640,0,0.0162125,0.0105286,0.0488281,0.0546646,0.0659561
2640,1,0.00984192,0.00762939,0.0437164,0.053215,0.102959
2640,2,0.00236511,0.00900269,0.0394821,0.0523758,0.127335
2640,3,-0.00595093,0.00812531,0.0389099,0.0517654,0.13401
2640,4,-0.0143433,0.0063324,0.042038,0.0530624,0.120316
2641,0,-0.0219345,0.0121689,0.0435638,0.0538254,0.0589371
2641,1,-0.0272751,0.0113678,0.0429153,0.0549316,-0.0274658
2641,2,-0.0321198,0.0118256,0.045166,0.0572205,-0.116272
2641,3,-0.0331116,0.0108719,0.0516129,0.0585175,-0.0370407
2641,4,-0.0297928,0.00953674,0.0484848,0.0555038,0.0322342
2642,0,-0.0310898,0.00785828,0.0498581,0.0518036,0.0553513
2642,1,-0.0285339,0.00736237,0.0490189,0.0576782,0.0845337
2642,2,-0.0258636,0.00526428,0.0485992,0.0562286,0.115814
2642,3,-0.0195313,0.00415802,0.0479507,0.0511932,0.118523
2642,4,-0.0117493,0.00228882,0.0507736,0.0531769,0.11776
2643,0,-0.00736237,-0.00137329,0.0476456,0.0558853,0.121231
2643,1,-0.00389099,-0.00118256,0.0438309,0.0537872,0.144157
2643,2,-0.00362396,-0.00392914,0.0437546,0.0511169,0.15976
2643,3,-0.00614166,-0.00442505,0.0458527,0.052948,0.126839
2643,4,-0.0075531,-0.00350952,0.0458145,0.0502396,0.0961685
2644,0,-0.00415802,-0.00362396,0.0474548,0.0487518,0.0390244
2644,1,-0.00629425,0.000686646,0.0465775,0.052681,-0.0231171
2644,2,-0.0037384,-0.000572205,0.0444794,0.0515366,-0.106926
2644,3,0.00679016,-7.63E-05,0.040741,0.0529861,-0.111046
2644,4,0.0219345,-0.000267029,0.0435257,0.0537872,-0.00347137
2645,0,0.0278473,0.00213623,0.0491714,0.0547791,0.0502014
2645,1,0.0307465,0.00530243,0.0461578,0.0528717,0.0517273
2645,2,0.0355911,0.00404358,0.0449371,0.0539017,0.0705338
2645,3,0.0322342,0.001297,0.0436783,0.0518799,0.0854492
2645,4,0.0303268,0.00274658,0.0398254,0.049057,0.100365
2646,0,0.0184631,0.00415802,0.0416183,0.0481415,0.07164
2646,1,0.00404358,0.00484467,0.0508118,0.0548935,0.0299072
2646,2,-0.00686646,-0.000228882,0.0534821,0.0557327,0.0627136
2646,3,-0.0107193,-0.00293732,0.0486755,0.056572,0.0296402
2646,4,-0.0110245,-0.00282288,0.0499344,0.0557709,0.0556946
2647,0,-0.00728607,-0.000305176,0.0452805,0.0517273,0.0848389
2647,1,-0.00572205,0.000610352,0.0416183,0.0520325,0.1017
2647,2,-0.00602722,7.63E-05,0.0402451,0.0518036,0.0476456
2647,3,-0.0018692,-0.000839233,0.0410843,0.0544739,0.0606155
2647,4,-0.001297,0.00232697,0.0425339,0.0492859,0.121841
2648,0,0.00762939,0.0025177,0.0452423,0.0539398,0.125427
2648,1,0.0132751,0.0019455,0.046463,0.0570297,0.100174
2648,2,0.0125122,-0.001297,0.0439072,0.0591278,0.0642776
2648,3,0.00732422,-0.000572205,0.039444,0.0577927,0.032692
2648,4,0.00144958,-0.00331879,0.0412369,0.0544357,0.0134277
2649,0,-0.00484467,-0.0018692,0.0452042,0.0522614,0.00549316
2649,1,-0.00854492,-0.00247955,0.0459671,0.0537109,0.0146103
2649,2,-0.0111008,-0.00343323,0.0458908,0.0532913,0.0288391
2649,3,-0.0114059,-0.000724792,0.0492859,0.0521469,0.0318909
2649,4,-0.0149918,0.00232697,0.0492859,0.0518799,0.0448227
2650,0,-0.0156784,0.00141144,0.0478745,0.0505447,0.0547791
2650,1,-0.0115204,0.00125885,0.0512695,0.0498962,0.0554276
2650,2,-0.00297546,-0.00164032,0.0522232,0.0522614,0.0518036
2650,3,0.00148773,-0.00205994,0.0482178,0.0537872,0.0606537
2650,4,0.00225067,-0.00202179,0.0518417,0.0534821,0.0683212
2651,0,0.00347137,-0.00267029,0.0502014,0.0548553,0.0688553
2651,1,0.0139236,0.000610352,0.04673,0.0517273,0.0621414
2651,2,0.019455,-0.00236511,0.0460434,0.0525284,0.0617981
2651,3,0.0195694,-0.00331879,0.0412369,0.0486374,0.0575638
2651,4,0.0206757,-0.00171661,0.0381851,0.0545883,0.0590897
2652,0,0.0157547,-0.00305176,0.0421524,0.0557327,0.0643921
2652,1,0.000839233,-0.00335693,0.042305,0.0564194,0.0533295
2652,2,-0.017662,-0.00324249,0.0478363,0.0523758,0.0407791
2652,3,-0.0349808,-0.000190735,0.0470734,0.0589371,0.0363541
2652,4,-0.0380325,-0.000305176,0.0457001,0.0548172,0.0229263
2653,0,-0.0336838,-0.000762939,0.0433731,0.0535202,0.0239563
2653,1,-0.0274658,-0.00286102,0.0408554,0.0551224,0.0508499
2653,2,-0.0165558,-0.000228882,0.044136,0.0537872,0.078125
2653,3,-0.0162125,0.000228882,0.0452042,0.0514984,0.0841141
2653,4,-0.0183868,0.00244141,0.0433731,0.0492096,0.0774384
2654,0,-0.0146103,0.00114441,0.0401306,0.0547028,0.0698471
2654,1,-0.0075531,-0.00141144,0.0423431,0.0546646,0.0746918
2654,2,0.00289917,-0.00202179,0.0426865,0.0521469,0.0489044
2654,3,0.00835419,-0.00331879,0.0410843,0.0524139,0.0389481
2654,4,0.00480652,0.00614166,0.0453949,0.0537491,0.0436401
2655,0,0.00938416,0.0330353,0.0434494,0.0531006,0.0387192
2655,1,0.0151825,0.034256,0.0409317,0.0534821,0.0337982
2655,2,0.0252914,0.00846863,0.0442505,0.0509644,0.0447845
2655,3,0.0294113,-0.00282288,0.0440216,0.0536346,0.0528717
2655,4,0.0283813,-0.00179291,0.0436783,0.0500107,0.0549698
2656,0,0.0255585,-0.0025177,0.0497818,0.051384,0.0618744
2656,1,0.0190353,-0.00610352,0.0502014,0.0541687,0.0716019
2656,2,0.0152206,-0.00694275,0.0462341,0.0475693,0.074234
2656,3,0.0112152,-0.00812531,0.0439072,0.050087,0.0677872
2656,4,0.00843048,-0.00530243,0.0437546,0.0540924,0.0702667
2657,0,0.0102234,-0.00991821,0.0465012,0.0527573,0.0791931
2657,1,0.00499725,-0.0107193,0.0485229,0.0511932,0.0669098
2657,2,0.00427246,-0.00236511,0.050354,0.0592804,0.0522614
2657,3,0.00576019,0.000228882,0.0502777,0.0600052,0.0426865
2657,4,0.00537872,-0.0115204,0.0462723,0.0550842,0.0280762
2658,0,0.00511169,-0.00617981,0.0439835,0.0489426,0.0433731
2658,1,0.0050354,0.00358582,0.0439835,0.0506592,0.0641632
2658,2,-0.000648499,0.00804901,0.0410843,0.0518799,0.0819778
2658,3,0.000495911,0.00995636,0.041275,0.0527191,0.0857162
2658,4,0.00183105,0.00225067,0.0470352,0.0534439,0.0705719
2659,0,0.00175476,0.00339508,0.0548172,0.0548935,0.0539017
2659,1,0.000305176,-0.0116348,0.0588989,0.059433,0.0165939
2659,2,-0.00461578,-0.0192642,0.0772858,0.0537872,-0.0332642
2659,3,-0.00854492,-0.00576019,0.0852585,0.0547409,-0.0570297
2659,4,-0.00782013,0.00205994,0.067215,0.0826645,0.01297
2660,0,-0.0111389,-0.0175858,0.0373077,0.0889587,0.0636292
2660,1,-0.0101471,-0.0438309,0.0121689,0.062294,0.0844955
2660,2,-0.00736237,0.00102997,0.0207901,0.00144958,0.0965881
2660,3,-0.00610352,0.0465775,0.0205231,-0.00976563,0.100365
2660,4,-0.00328064,0.0226593,0.056076,0.0466156,0.0981522
2661,0,-0.00370026,0.0195694,0.0133133,0.0563049,0.0918961
2661,1,-0.00801086,0.0241852,-0.00221252,0.0598145,0.0899124
2661,2,-0.00595093,0.0161743,0.0621414,0.0572205,0.0823593
2661,3,-0.00652313,0.00614166,0.0466156,0.059166,0.0786972
2661,4,-0.0031662,0.00415802,0.0525665,0.0678253,0.0764084
2662,0,-0.00114441,0.00740051,0.0691223,0.0300598,0.0680542
2662,1,0.00183105,-0.00133514,0.0523376,0.0419617,0.0644302
2662,2,-0.000343323,-0.0138092,0.0107574,0.0834656,0.0581741
2662,3,-0.000839233,-0.0111771,0.0483704,0.0843811,0.0541306
2662,4,-0.00114441,-0.00835419,0.0908661,0.0982285,0.0514603
2663,0,0.000343323,-0.00659943,0.043335,0.0915909,0.0467682
2663,1,-0.00377655,-0.0146484,0.0519943,0.0742722,0.0431061
2663,2,-0.00679016,0.0172043,0.0903702,0.053978,0.0418091
2663,3,0.000915527,0.00350952,0.0324631,7.63E-05,0.0418854
2663,4,0.00102997,0.00415802,0.0567245,0.0119019,0.0434113
2664,0,7.63E-05,-0.0037384,7.63E-05,0.0345612,0.0487518
2664,1,-0.000724792,-0.01297,-0.00190735,0.0406647,0.0534821
2664,2,0.00278473,-0.0214386,0.0439835,0.0452423,0.0509644
2664,3,0.00305176,-0.0356674,0.0834656,0.0532532,0.0540161
2664,4,0.00579834,-0.0640488,0.0654221,0.0506973,0.0800323
2665,0,0.00709534,-0.0298691,0.0689316,0.0563431,0.100899
2665,1,0.00694275,0.0156021,0.0633621,0.0585938,0.111389
2665,2,0.000839233,-0.0201035,0.0547791,0.0525284,0.0876999
2665,3,0.000534058,-0.0286102,0.0350571,0.0504303,0.0069046
2665,4,-0.00205994,0.0137329,0.0363159,0.0538635,-0.0984955
2666,0,-0.000991821,0.0347519,0.0534058,0.0577545,-0.14061
2666,1,0.00522614,0.0409698,0.047493,0.0542068,-0.0990295
2666,2,0.00442505,0.0504303,0.042305,0.051651,-0.0453949
2666,3,0.00473022,0.0780487,0.0441742,0.0496292,0.0333786
2666,4,-0.0012207,0.0853348,0.059967,0.0486755,0.089035
2667,0,3.81E-05,0.0463867,0.0814438,0.05867,0.110321
2667,1,-0.00408173,0.0239182,0.0708389,0.0623322,0.124168
2667,2,-0.00328064,-0.0170898,0.047493,0.0707245,0.142746
2667,3,-0.00389099,-0.0278854,0.0357056,0.0701523,0.149498
2667,4,-0.0018692,-0.0260162,0.105324,0.0696564,0.139084
2668,0,0.00293732,-0.00915527,0.052681,0.0683975,0.101738
2668,1,0.00476837,-0.0164795,-0.0310898,0.0401688,0.0476456
2668,2,0.00587463,-0.0295258,-0.104904,0.0207901,0.0751495
2668,3,0.00244141,-0.0182343,-0.04776,0.0197983,0.100517
2668,4,-0.00343323,-0.0212097,-0.00339508,0.0569153,0.0987625
2669,0,-0.00484467,-0.00576019,-0.0283813,0.0658798,0.102119
2669,1,-0.00522614,-0.0147247,0.0159073,0.0589752,0.0778198
2669,2,-0.00392914,-0.0134277,0.0358963,0.0450516,0.0823975
2669,3,-0.0056839,-0.0136566,0.0679016,0.00576019,0.100403
2669,4,-0.00175476,-0.0190353,0.0819778,0.0295639,0.0762177
2670,0,0.00152588,-0.0390625,0.100479,0.0843811,0.0555038
2670,1,0.00541687,-0.0473404,0.104218,0.078125,0.0799179
2670,2,0.00740051,-0.0315094,0.100098,0.0564194,0.122147
2670,3,0.0111771,-0.0019455,0.0976944,0.0337219,0.126534
2670,4,0.0082016,-0.00823975,0.101013,0.0506592,0.0891495
2671,0,0.00907898,-0.00537872,0.0963593,0.0644302,0.0661087
2671,1,0.00694275,-0.00701904,0.0902939,0.0654602,0.0801849
2671,2,0.00400543,0.0125122,0.0756454,0.0597763,0.0104523
2671,3,0.00617981,0.0537109,0.0588989,0.0550461,-0.173416
2671,4,0.00705719,0.0582886,0.0518036,0.0540543,-0.293808
2672,0,0.00476837,0.0515366,0.0503159,0.0543213,-0.209579
2672,1,-0.000114441,0.0702667,0.0551605,0.0577164,-0.109787
2672,2,0.00263214,0.076561,0.0682831,0.063858,-0.0941849
2672,3,-0.00038147,0.0508499,0.0636673,0.0631714,0.00743866
2672,4,-0.00679016,0.0126648,0.0256729,0.0624847,0.087738
2673,0,-0.00839233,-0.0106812,-0.0127029,0.071106,0.144615
2673,1,-0.00919342,-0.0395966,0.0131607,0.0568008,0.226669
2673,2,-0.00579834,-0.0506592,0.0185013,0.0309753,0.264473
2673,3,-0.00469208,-0.0648117,0.000991821,0.0161743,0.259399
2673,4,-0.00354767,-0.0500488,0.00141144,0.0287247,0.128365
2674,0,-0.00511169,0.00465393,0.00923157,0.0566864,0.0652695
2674,1,-0.00869751,0.0355911,0.0320816,0.0921631,0.00450134
2674,2,-0.00732422,0.0125885,0.00667572,0.084877,0.0265503
2674,3,-0.00240326,-0.0136566,0.020752,0.0548172,0.0423431
2674,4,-0.00190735,-0.00896454,0.0690842,0.0558853,0.0318146
2675,0,0.00453949,0.00934601,0.0699997,0.0671768,0.0621414
2675,1,0.00358582,0.0140762,0.0843048,0.0558472,0.118332
2675,2,-0.001297,-0.0299072,0.0659561,0.0559998,0.18219
2675,3,-0.0043869,-0.0677109,0.057106,0.0786591,0.230713
2675,4,-0.00671387,-0.0406265,0.0682831,0.0699234,0.223503
2676,0,-0.00686646,-0.00827789,0.016861,0.0634766,0.17765
2676,1,-0.0075531,0.0541687,-0.00221252,0.0108719,0.0899887
2676,2,-0.00762939,0.064621,0.020256,0.0261307,-0.00591278
2676,3,-0.00247955,0.000343323,0.0728226,-0.0249863,-0.112305
2676,4,0.00545502,-0.0175476,0.114326,-0.0336456,-0.142899
2677,0,0.000343323,-0.00205994,0.143051,0.0627518,-0.00347137
2677,1,0.000228882,0.00907898,0.0860977,0.109024,0.0651169
2677,2,-0.001297,0.0169754,0.0137329,0.121651,0.0201797
2677,3,0.00160217,-0.0123978,-0.0144196,0.0659561,-0.0304413
2677,4,0.00835419,-0.0193024,-0.0754547,0.00602722,-0.0278091
2678,0,0.00518799,-0.00499725,-0.0694656,-0.0220871,0.0110626
2678,1,0.0088501,-0.0183105,0.0127411,0.0386047,0.013504
2678,2,0.0156784,-0.0229263,0.0327682,0.106964,0.0299072
2678,3,0.0221252,-0.00972748,0.0368118,0.102959,0.0392151
2678,4,0.0220871,-0.0105667,0.0533295,0.0745773,0.0443649
2679,0,0.0150299,-0.00366211,0.0735474,0.0508499,0.0768661
2679,1,0.0134277,-0.00301361,0.0854111,0.0375366,0.064888
2679,2,0.00881195,-0.00347137,0.0782776,0.0435638,0.0592041
2679,3,0.00492096,0.013237,0.0813675,0.0502014,0.0839996
2679,4,0.00236511,0.0110245,0.0981522,0.0562668,0.0532913
2680,0,-0.00213623,0.00659943,0.0951767,0.0556564,0.0821686
2680,1,-0.00747681,0.00507355,0.0709915,0.0408554,0.162163
2680,2,-0.00534058,0.00209808,0.0424576,0.0484085,0.214577
2680,3,-0.00545502,0.0133896,0.0528336,0.085907,0.259323
2680,4,-0.00782013,0.0434875,0.0655365,0.0739288,0.113411
2681,0,-0.00770569,0.0825119,0.0956726,0.0567245,-0.0492477
2681,1,-0.00831604,0.088768,0.0989532,0.0357056,-0.0159454
2681,2,-0.00988007,0.0609207,0.114975,0.0202179,-0.021553
2681,3,-0.01091,0.0137329,0.0827026,0.0430298,-0.0856781
2681,4,-0.00823975,-0.00572205,0.0428009,0.0471497,-0.0618744
2682,0,-0.00946045,-0.0019455,0.0157166,0.0502396,-0.014267
2682,1,-0.00728607,0.00984192,-0.0154495,0.0778961,-0.0135422
2682,2,-0.00640869,0.00602722,0.0012207,0.0507736,-0.00431061
2682,3,-0.00377655,0.0132751,-0.0294876,0.0787354,0.0474167
2682,4,-0.0050354,0.00209808,-0.130959,0.173569,0.095787
2683,0,-0.0030899,-0.0101089,-0.00484467,0.144234,0.150528
2683,1,-0.0019455,-0.0213242,0.0421143,0.0478745,0.149002
2683,2,-0.00244141,-0.0182343,0.00335693,-0.0843048,0.0975418
2683,3,0.00259399,-0.00965118,0.0428772,-0.0458908,0.10067
2683,4,0.0062561,-0.016861,0.045433,0.0615692,0.116425
2684,0,0.00747681,-0.0426483,0.0908661,0.0815964,0.0998688
2684,1,0.0069046,-0.0551224,0.0661469,0.0753021,0.0902557
2684,2,0.00740051,-0.0651932,0.0697327,0.0437164,0.0184631
2684,3,0.00926971,-0.0857925,0.084877,0.0528717,-0.0110626
2684,4,0.0102615,-0.0757217,0.0538254,0.0538254,0.0465012
2685,0,0.00762939,-0.038147,0.0332642,0.0315857,0.0686646
